PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"18004675","Association between the serotonin transporter gene and personality traits in borderline personality disorder patients evaluated with Zuckerman-Zuhlman Personality Questionnaire (ZKPQ)","Pascual JC, Soler J, Baiget M, Cortés A, Menoyo A, Barrachina J, Ropero M, Gomà M, Alvarez E, Perez V.","Actas Esp Psiquiatr. 2007 Nov-Dec;35(6):382-6.","Pascual JC","Actas Esp Psiquiatr","2007","2007/11/16","","",""
"17375136","A large case-control study of common functional SLC6A4 and BDNF variants in obsessive-compulsive disorder","Wendland JR, Kruse MR, Cromer KR, Murphy DL.","Neuropsychopharmacology. 2007 Dec;32(12):2543-51. doi: 10.1038/sj.npp.1301394. Epub 2007 Mar 21.","Wendland JR","Neuropsychopharmacology","2007","2007/03/22","","","10.1038/sj.npp.1301394"
"17392738","Interaction between BDNF Val66Met and dopamine transporter gene variation influences anxiety-related traits","Hünnerkopf R, Strobel A, Gutknecht L, Brocke B, Lesch KP.","Neuropsychopharmacology. 2007 Dec;32(12):2552-60. doi: 10.1038/sj.npp.1301383. Epub 2007 Mar 28.","Hünnerkopf R","Neuropsychopharmacology","2007","2007/03/30","","","10.1038/sj.npp.1301383"
"17892388","Genetic variation of serotonin function and cognitive control","Strobel A, Dreisbach G, Müller J, Goschke T, Brocke B, Lesch KP.","J Cogn Neurosci. 2007 Dec;19(12):1923-31. doi: 10.1162/jocn.2007.19.12.1923.","Strobel A","J Cogn Neurosci","2007","2007/09/26","","","10.1162/jocn.2007.19.12.1923"
"18315446","Serotonin transporter polymorphism (5-HTTLPR) and citalopram effectiveness and side effects in children with depression and/or anxiety disorders","Kronenberg S, Apter A, Brent D, Schirman S, Melhem N, Pick N, Gothelf D, Carmel M, Frisch A, Weizman A.","J Child Adolesc Psychopharmacol. 2007 Dec;17(6):741-50. doi: 10.1089/cap.2006.0144.","Kronenberg S","J Child Adolesc Psychopharmacol","2007","2008/03/05","","","10.1089/cap.2006.0144"
"17460615","Gene-by-environment (serotonin transporter and childhood maltreatment) interaction for anxiety sensitivity, an intermediate phenotype for anxiety disorders","Stein MB, Schork NJ, Gelernter J.","Neuropsychopharmacology. 2008 Jan;33(2):312-9. doi: 10.1038/sj.npp.1301422. Epub 2007 Apr 25.","Stein MB","Neuropsychopharmacology","2008","2007/04/27","","","10.1038/sj.npp.1301422"
"18686203","The association between serotonin transporter gene promoter polymorphism (5-HTTLPR), self-reported symptoms, and dental mercury exposure","Heyer NJ, Echeverria D, Farin FM, Woods JS.","J Toxicol Environ Health A. 2008;71(19):1318-26. doi: 10.1080/15287390802240850.","Heyer NJ","J Toxicol Environ Health A","2008","2008/08/08","PMC2612706","NIHMS66105","10.1080/15287390802240850"
"18264772","The modulatory influence of polymorphism of the serotonin transporter gene on characteristics of mental maladaptation in relatives of patients with endogenous psychoses","Alfimova MV, Golimbet VE, Korovaitseva GI, Lezheiko TV, Abramova LI, Kaleda VG, Barkhatova AN.","Neurosci Behav Physiol. 2008 Mar;38(3):253-8. doi: 10.1007/s11055-008-0037-8.","Alfimova MV","Neurosci Behav Physiol","2008","2008/02/12","","","10.1007/s11055-008-0037-8"
"18311688","Citalopram neuropharmacological challenge in alcohol-dependent patients and controls: pharmacogenetic, endocrine and psychobehavioral results","Wong WM, Hasemann S, Schwarz M, Zill P, Koller G, Soyka M, Preuss UW.","Pharmacopsychiatry. 2008 Mar;41(2):72-8. doi: 10.1055/s-2007-1004595.","Wong WM","Pharmacopsychiatry","2008","2008/03/04","","","10.1055/s-2007-1004595"
"18349696","Low level of harm avoidance is associated with serotonin transporter functional haplotype in alcohol-dependent individuals","Koller G, Zill P, Skoruppa T, Bondy B, Preuss UW, Soyka M.","Psychiatr Genet. 2008 Apr;18(2):59-63. doi: 10.1097/YPG.0b013e3282f60333.","Koller G","Psychiatr Genet","2008","2008/03/20","","","10.1097/YPG.0b013e3282f60333"
"18314311","Serotonin transporter gene polymorphisms: effect on serotonin transporter availability in the brain of suicide attempters","Bah J, Lindström M, Westberg L, Mannerås L, Ryding E, Henningsson S, Melke J, Rosén I, Träskman-Bendz L, Eriksson E.","Psychiatry Res. 2008 Apr 15;162(3):221-9. doi: 10.1016/j.pscychresns.2007.07.004.","Bah J","Psychiatry Res","2008","2008/03/04","","","10.1016/j.pscychresns.2007.07.004"
"18396414","Amygdala responses to emotional faces in twins discordant or concordant for the risk for anxiety and depression","Wolfensberger SP, Veltman DJ, Hoogendijk WJ, Boomsma DI, de Geus EJ.","Neuroimage. 2008 Jun;41(2):544-52. doi: 10.1016/j.neuroimage.2008.01.053. Epub 2008 Feb 14.","Wolfensberger SP","Neuroimage","2008","2008/04/09","","","10.1016/j.neuroimage.2008.01.053"
"18505306","Relevance of the 5-HTTLPR polymorphism and childhood abuse to increased psychiatric comorbidity in women with bulimia-spectrum disorders","Richardson J, Steiger H, Schmitz N, Joober R, Bruce KR, Israel M, Gauvin L, Anestin AS, Dandurand C, Howard H, de Guzman R.","J Clin Psychiatry. 2008 Jun;69(6):981-90. doi: 10.4088/jcp.v69n0615.","Richardson J","J Clin Psychiatry","2008","2008/05/29","","","10.4088/jcp.v69n0615"
"18587210","Polymorphism in the promoter region of the gene for 5-HTT in individuals with aggressive periodontitis","Costa JE, Gomes CC, Cota LO, Pataro AL, Silva JF, Gomez RS, Costa FO.","J Oral Sci. 2008 Jun;50(2):193-8. doi: 10.2334/josnusd.50.193.","Costa JE","J Oral Sci","2008","2008/07/01","","","10.2334/josnusd.50.193"
"18266983","Genetic variation in the serotonin transporter modulates neural system-wide response to fearful faces","Surguladze SA, Elkin A, Ecker C, Kalidindi S, Corsico A, Giampietro V, Lawrence N, Deeley Q, Murphy DG, Kucharska-Pietura K, Russell TA, McGuffin P, Murray R, Phillips ML.","Genes Brain Behav. 2008 Jul;7(5):543-51. doi: 10.1111/j.1601-183X.2008.00390.x.","Surguladze SA","Genes Brain Behav","2008","2008/02/13","","","10.1111/j.1601-183X.2008.00390.x"
"18822694","5-HTTLPR polymorphism of serotonin transporter and effects of sertraline in terminally ill cancer patients: report of eleven cases","Schillani G, Capozzo MA, Aguglia E, De Vanna M, Grassi L, Conte MA, Giraldi T.","Tumori. 2008 Jul-Aug;94(4):563-7. doi: 10.1177/030089160809400419.","Schillani G","Tumori","2008","2008/10/01","","","10.1177/030089160809400419"
"18628678","Polymorphisms of the serotonin transporter gene (5-HTTLPR, A/G SNP in 5-HTTLPR, and STin2 VNTR) and their relation to personality traits in healthy individuals from Russia","Kazantseva AV, Gaysina DA, Faskhutdinova GG, Noskova T, Malykh SB, Khusnutdinova EK.","Psychiatr Genet. 2008 Aug;18(4):167-76. doi: 10.1097/YPG.0b013e328304deb8.","Kazantseva AV","Psychiatr Genet","2008","2008/07/17","","","10.1097/YPG.0b013e328304deb8"
"18687577","[The serotonin transporter gene and personality: association of the 5-HTTLPR s allele, anxiety, depression and affective temperaments]","Gonda X.","Orv Hetil. 2008 Aug 17;149(33):1569-73. doi: 10.1556/OH.2008.28406.","Gonda X","Orv Hetil","2008","2008/08/09","","","10.1556/OH.2008.28406"
"19192439","Serotonin-system polymorphisms (5-HTTLPR and -1438G/A) and responses of patients with bulimic syndromes to multimodal treatments","Steiger H, Joober R, Gauvin L, Bruce KR, Richardson J, Israel M, Anestin AS, Groleau P.","J Clin Psychiatry. 2008 Oct;69(10):1565-71. doi: 10.4088/jcp.v69n1006. Epub 2008 Sep 9.","Steiger H","J Clin Psychiatry","2008","2009/02/05","","","10.4088/jcp.v69n1006"
"19052197","A link between serotonin-related gene polymorphisms, amygdala activity, and placebo-induced relief from social anxiety","Furmark T, Appel L, Henningsson S, Ahs F, Faria V, Linnman C, Pissiota A, Frans O, Bani M, Bettica P, Pich EM, Jacobsson E, Wahlstedt K, Oreland L, Långström B, Eriksson E, Fredrikson M.","J Neurosci. 2008 Dec 3;28(49):13066-74. doi: 10.1523/JNEUROSCI.2534-08.2008.","Furmark T","J Neurosci","2008","2008/12/05","PMC6671592","","10.1523/JNEUROSCI.2534-08.2008"
"19046929","Differential effects of 5-HTTLPR and DRD2/ANKK1 polymorphisms on electrocortical measures of error and feedback processing in children","Althaus M, Groen Y, Wijers AA, Mulder LJ, Minderaa RB, Kema IP, Dijck JD, Hartman CA, Hoekstra PJ.","Clin Neurophysiol. 2009 Jan;120(1):93-107. doi: 10.1016/j.clinph.2008.10.012. Epub 2008 Nov 28.","Althaus M","Clin Neurophysiol","2009","2008/12/03","","","10.1016/j.clinph.2008.10.012"
"19060480","Clinical manifestation of alcohol withdrawal symptoms related to genetic polymorphisms of two serotonin receptors and serotonin transporter","Lee YS, Choi SW, Han DH, Kim DJ, Joe KH.","Eur Addict Res. 2009;15(1):39-46. doi: 10.1159/000173008. Epub 2008 Dec 2.","Lee YS","Eur Addict Res","2009","2008/12/09","","","10.1159/000173008"
"19124686","Effects of HTR1A C(-1019)G on amygdala reactivity and trait anxiety","Fakra E, Hyde LW, Gorka A, Fisher PM, Muñoz KE, Kimak M, Halder I, Ferrell RE, Manuck SB, Hariri AR.","Arch Gen Psychiatry. 2009 Jan;66(1):33-40. doi: 10.1001/archpsyc.66.1.33.","Fakra E","Arch Gen Psychiatry","2009","2009/01/07","PMC2736132","NIHMS119318","10.1001/archpsyc.66.1.33"
"19125211","Genotype over-diagnosis in amygdala responsiveness: affective processing in social anxiety disorder","Furmark T, Henningsson S, Appel L, Ahs F, Linnman C, Pissiota A, Faria V, Oreland L, Bani M, Pich EM, Eriksson E, Fredrikson M.","J Psychiatry Neurosci. 2009 Jan;34(1):30-40.","Furmark T","J Psychiatry Neurosci","2009","2009/01/07","PMC2612081","",""
"19142220","Serotonin transporter genotype modulates social reward and punishment in rhesus macaques","Watson KK, Ghodasra JH, Platt ML.","PLoS One. 2009;4(1):e4156. doi: 10.1371/journal.pone.0004156. Epub 2009 Jan 14.","Watson KK","PLoS One","2009","2009/01/15","PMC2612746","","10.1371/journal.pone.0004156"
"19209222","Genetic determinants of financial risk taking","Kuhnen CM, Chiao JY.","PLoS One. 2009;4(2):e4362. doi: 10.1371/journal.pone.0004362. Epub 2009 Feb 11.","Kuhnen CM","PLoS One","2009","2009/02/12","PMC2634960","","10.1371/journal.pone.0004362"
"20037522","[The role of genotype-environment interactions in the development of symptoms of anxiety and depression related to the disease burden for family]","Alfimova MV, Golimbet VE, Barkhatova AN, Golubev SA, Korovaĭtseva GI.","Zh Nevrol Psikhiatr Im S S Korsakova. 2009;109(12):50-4.","Alfimova MV","Zh Nevrol Psikhiatr Im S S Korsakova","2009","2009/12/29","","",""
"19125107","Effect of the 5-HTTLPR polymorphism in the serotonin transporter gene on major depressive disorder and related comorbid disorders","Verhagen M, van der Meij A, Janzing JG, Arias-Vásquez A, Buitelaar JK, Franke B.","Psychiatr Genet. 2009 Feb;19(1):39-44. doi: 10.1097/YPG.0b013e3283208061.","Verhagen M","Psychiatr Genet","2009","2009/01/07","","","10.1097/YPG.0b013e3283208061"
"19175757","Genetic gating of human fear learning and extinction: possible implications for gene-environment interaction in anxiety disorder","Lonsdorf TB, Weike AI, Nikamo P, Schalling M, Hamm AO, Ohman A.","Psychol Sci. 2009 Feb;20(2):198-206. doi: 10.1111/j.1467-9280.2009.02280.x. Epub 2009 Jan 23.","Lonsdorf TB","Psychol Sci","2009","2009/01/30","","","10.1111/j.1467-9280.2009.02280.x"
"18806915","Association of the s allele of the 5-HTTLPR with neuroticism-related traits and temperaments in a psychiatrically healthy population","Gonda X, Fountoulakis KN, Juhasz G, Rihmer Z, Lazary J, Laszik A, Akiskal HS, Bagdy G.","Eur Arch Psychiatry Clin Neurosci. 2009 Mar;259(2):106-13. doi: 10.1007/s00406-008-0842-7. Epub 2008 Sep 19.","Gonda X","Eur Arch Psychiatry Clin Neurosci","2009","2008/09/23","","","10.1007/s00406-008-0842-7"
"18930474","The selective serotonin re-uptake inhibitor escitalopram modulates the panic response to cholecystokinin tetrapeptide in healthy men depending on 5-HTTLPR genotype","Kellner M, Muhtz C, Demiralay C, Husemann J, Koelsch W, Yassouridis A, Wiedemann K.","J Psychiatr Res. 2009 Mar;43(6):642-8. doi: 10.1016/j.jpsychires.2008.09.001. Epub 2008 Oct 18.","Kellner M","J Psychiatr Res","2009","2008/10/22","","","10.1016/j.jpsychires.2008.09.001"
"23034196","Role of serotonergic polymorphisms in the clinical severity of the panic disorder","Saiz PA, Martínez-Barrondo S, García-Portilla MP, Corcoran P, Morales B, Bascaran MT, Paredes B, Alvarez V, Coto E, Fernández JM, Bousoño M, Bobes J.","Rev Psiquiatr Salud Ment. 2009 Mar;2(1):35-41. doi: 10.1016/S1888-9891(09)70712-8. Epub 2009 May 6.","Saiz PA","Rev Psiquiatr Salud Ment","2009","2012/10/05","","","10.1016/S1888-9891(09)70712-8"
"18546120","5-HTTLPR genotype and anxiety-related personality traits: a meta-analysis and new data","Munafò MR, Freimer NB, Ng W, Ophoff R, Veijola J, Miettunen J, Järvelin MR, Taanila A, Flint J.","Am J Med Genet B Neuropsychiatr Genet. 2009 Mar 5;150B(2):271-81. doi: 10.1002/ajmg.b.30808.","Munafò MR","Am J Med Genet B Neuropsychiatr Genet","2009","2008/06/12","PMC2819421","NIHMS64455","10.1002/ajmg.b.30808"
"18925984","Serotonin transporter gene variation and stressful life events impact processing of fear and anxiety","Armbruster D, Moser DA, Strobel A, Hensch T, Kirschbaum C, Lesch KP, Brocke B.","Int J Neuropsychopharmacol. 2009 Apr;12(3):393-401. doi: 10.1017/S1461145708009565. Epub 2008 Oct 17.","Armbruster D","Int J Neuropsychopharmacol","2009","2008/10/18","","","10.1017/S1461145708009565"
"19437595","Personality and the serotonin transporter gene: Associations in a longitudinal population-based study","Harro J, Merenäkk L, Nordquist N, Konstabel K, Comasco E, Oreland L.","Biol Psychol. 2009 Apr;81(1):9-13. doi: 10.1016/j.biopsycho.2009.01.001.","Harro J","Biol Psychol","2009","2009/05/14","","","10.1016/j.biopsycho.2009.01.001"
"19470363","Serotonin transporter gene variation, infant abuse, and responsiveness to stress in rhesus macaque mothers and infants","McCormack K, Newman TK, Higley JD, Maestripieri D, Sanchez MM.","Horm Behav. 2009 Apr;55(4):538-47. doi: 10.1016/j.yhbeh.2009.01.009. Epub 2009 Feb 3.","McCormack K","Horm Behav","2009","2009/05/28","PMC3954512","NIHMS561159","10.1016/j.yhbeh.2009.01.009"
"19413407","Neurotransmission-related genetic polymorphisms, negative affectivity traits, and gender predict tobacco abstinence symptoms across 44 days with and without nicotine patch","Gilbert DG, Zuo Y, Rabinovich NE, Riise H, Needham R, Huggenvik JI.","J Abnorm Psychol. 2009 May;118(2):322-34. doi: 10.1037/a0015382.","Gilbert DG","J Abnorm Psychol","2009","2009/05/06","PMC2811257","NIHMS166841","10.1037/a0015382"
"19324793","Looking on the bright side: biased attention and the human serotonin transporter gene","Fox E, Ridgewell A, Ashwin C.","Proc Biol Sci. 2009 May 22;276(1663):1747-51. doi: 10.1098/rspb.2008.1788. Epub 2009 Feb 25.","Fox E","Proc Biol Sci","2009","2009/03/28","PMC2674488","","10.1098/rspb.2008.1788"
"18629430","Blushing propensity in social anxiety disorder: influence of serotonin transporter gene variation","Domschke K, Stevens S, Beck B, Baffa A, Hohoff C, Deckert J, Gerlach AL.","J Neural Transm (Vienna). 2009 Jun;116(6):663-6. doi: 10.1007/s00702-008-0090-z. Epub 2008 Jul 16.","Domschke K","J Neural Transm (Vienna)","2009","2008/07/17","","","10.1007/s00702-008-0090-z"
"19361959","The serotonin transporter gene and disease modification in psychosis: evidence for systematic differences in allelic directionality at the 5-HTTLPR locus","Goldberg TE, Kotov R, Lee AT, Gregersen PK, Lencz T, Bromet E, Malhotra AK.","Schizophr Res. 2009 Jun;111(1-3):103-8. doi: 10.1016/j.schres.2009.03.021. Epub 2009 Apr 10.","Goldberg TE","Schizophr Res","2009","2009/04/14","PMC2701255","NIHMS104148","10.1016/j.schres.2009.03.021"
"19126263","Serotonin transporter genotype is associated with cognitive performance but not regional 5-HT1A receptor binding in humans","Borg J, Henningsson S, Saijo T, Inoue M, Bah J, Westberg L, Lundberg J, Jovanovic H, Andrée B, Nordstrom AL, Halldin C, Eriksson E, Farde L.","Int J Neuropsychopharmacol. 2009 Jul;12(6):783-92. doi: 10.1017/S1461145708009759. Epub 2009 Jan 6.","Borg J","Int J Neuropsychopharmacol","2009","2009/01/08","","","10.1017/S1461145708009759"
"19154632","Interaction between the 5-HTTLPR serotonin transporter polymorphism and environmental adversity for mood and anxiety psychopathology: evidence from a high-risk community sample of young adults","Laucht M, Treutlein J, Blomeyer D, Buchmann AF, Schmid B, Becker K, Zimmermann US, Schmidt MH, Esser G, Rietschel M, Banaschewski T.","Int J Neuropsychopharmacol. 2009 Jul;12(6):737-47. doi: 10.1017/S1461145708009875. Epub 2009 Jan 20.","Laucht M","Int J Neuropsychopharmacol","2009","2009/01/22","","","10.1017/S1461145708009875"
"19742166","Epistasis between IL1A, IL1B, TNF, HTR2A, 5-HTTLPR and TPH2 variations does not impact alcohol dependence disorder features","Drago A, Liappas I, Petio C, Albani D, Forloni G, Malitas P, Piperi C, Politis A, Tzavellas EO, Zisaki KK, Prato F, Batelli S, Polito L, De Ronchi D, Paparrigopoulos T, Kalofoutis A, Serretti A.","Int J Environ Res Public Health. 2009 Jul;6(7):1980-90. doi: 10.3390/ijerph6071980. Epub 2009 Jul 16.","Drago A","Int J Environ Res Public Health","2009","2009/09/11","PMC2738893","","10.3390/ijerph6071980"
"19856660","Serotonin transporter 5-HTTLPR polymorphism and response to citalopram in terminally ill cancer patients: report of twenty-one cases","Capozzo MA, Schillani G, Aguglia E, De Vanna M, Grassi L, Conte MA, Giraldi T.","Tumori. 2009 Jul-Aug;95(4):479-83. doi: 10.1177/030089160909500412.","Capozzo MA","Tumori","2009","2009/10/28","","","10.1177/030089160909500412"
"19358979","Impact of psychosocial adversity on alcohol intake in young adults: moderation by the LL genotype of the serotonin transporter polymorphism","Laucht M, Treutlein J, Schmid B, Blomeyer D, Becker K, Buchmann AF, Schmidt MH, Esser G, Jennen-Steinmetz C, Rietschel M, Zimmermann US, Banaschewski T.","Biol Psychiatry. 2009 Jul 15;66(2):102-9. doi: 10.1016/j.biopsych.2009.02.010. Epub 2009 Apr 9.","Laucht M","Biol Psychiatry","2009","2009/04/11","","","10.1016/j.biopsych.2009.02.010"
"19249159","Sex-specific association between the 5-HTT gene-linked polymorphic region and basal cortisol secretion","Wüst S, Kumsta R, Treutlein J, Frank J, Entringer S, Schulze TG, Rietschel M.","Psychoneuroendocrinology. 2009 Aug;34(7):972-82. doi: 10.1016/j.psyneuen.2009.01.011. Epub 2009 Feb 26.","Wüst S","Psychoneuroendocrinology","2009","2009/03/03","","","10.1016/j.psyneuen.2009.01.011"
"19426812","Impact of serotonin transporter gene polymorphism on brain activation by colorectal distention","Fukudo S, Kanazawa M, Mizuno T, Hamaguchi T, Kano M, Watanabe S, Sagami Y, Shoji T, Endo Y, Hongo M, Itoyama Y, Yanai K, Tashiro M, Aoki M.","Neuroimage. 2009 Sep;47(3):946-51. doi: 10.1016/j.neuroimage.2009.04.083. Epub 2009 May 6.","Fukudo S","Neuroimage","2009","2009/05/12","","","10.1016/j.neuroimage.2009.04.083"
"19738481","The role of pharmacogenetics in the treatment of depression and anxiety disorders","Schosser A, Kasper S.","Int Clin Psychopharmacol. 2009 Nov;24(6):277-88. doi: 10.1097/YIC.0b013e3283306a2f.","Schosser A","Int Clin Psychopharmacol","2009","2009/09/10","","","10.1097/YIC.0b013e3283306a2f"
"19769585","Genetic and attachment influences on adolescents' regulation of autonomy and aggressiveness","Zimmermann P, Mohr C, Spangler G.","J Child Psychol Psychiatry. 2009 Nov;50(11):1339-47. doi: 10.1111/j.1469-7610.2009.02158.x. Epub 2009 Sep 21.","Zimmermann P","J Child Psychol Psychiatry","2009","2009/09/23","","","10.1111/j.1469-7610.2009.02158.x"
"19899670","Emotional distress in parents of psychotic patients is modified by serotonin transporter gene (5-HTTLPR)--brain-derived neurotrophic factor gene interactions","Golimbet V, Alfimova M, Korovaitseva G, Abramova LI, Kaled VG.","Span J Psychol. 2009 Nov;12(2):696-706. doi: 10.1017/s1138741600002067.","Golimbet V","Span J Psychol","2009","2009/11/11","","","10.1017/s1138741600002067"
"19949466","Individual differences in Scanpaths correspond with serotonin transporter genotype and behavioral phenotype in rhesus monkeys (Macaca mulatta)","Gibboni RR, Zimmerman PE, Gothard KM.","Front Behav Neurosci. 2009 Nov 16;3:50. doi: 10.3389/neuro.08.050.2009. eCollection 2009.","Gibboni RR","Front Behav Neurosci","2009","2009/12/02","PMC2784083","","10.3389/neuro.08.050.2009"
"19332357","Harm avoidance moderates the influence of serotonin transporter gene variants on treatment outcome in bipolar patients","Mandelli L, Mazza M, Martinotti G, Di Nicola M, Tavian D, Colombo E, Missaglia S, De Ronchi D, Colombo R, Janiri L, Serretti A.","J Affect Disord. 2009 Dec;119(1-3):205-9. doi: 10.1016/j.jad.2009.02.027. Epub 2009 Mar 29.","Mandelli L","J Affect Disord","2009","2009/04/01","","","10.1016/j.jad.2009.02.027"
"19535614","Genetic contributions of the serotonin transporter to social learning of fear and economic decision making","Crişan LG, Pana S, Vulturar R, Heilman RM, Szekely R, Druğa B, Dragoş N, Miu AC.","Soc Cogn Affect Neurosci. 2009 Dec;4(4):399-408. doi: 10.1093/scan/nsp019. Epub 2009 Jun 17.","Crişan LG","Soc Cogn Affect Neurosci","2009","2009/06/19","PMC2799947","","10.1093/scan/nsp019"
"20001112","Interaction effect of D4 dopamine receptor gene and serotonin transporter promoter polymorphism on the cortisol stress response","Armbruster D, Mueller A, Moser DA, Lesch KP, Brocke B, Kirschbaum C.","Behav Neurosci. 2009 Dec;123(6):1288-95. doi: 10.1037/a0017615.","Armbruster D","Behav Neurosci","2009","2009/12/17","","","10.1037/a0017615"
"19199283","Variants of the serotonin transporter gene and NEO-PI-R Neuroticism: No association in the BLSA and SardiNIA samples","Terracciano A, Balaci L, Thayer J, Scally M, Kokinos S, Ferrucci L, Tanaka T, Zonderman AB, Sanna S, Olla N, Zuncheddu MA, Naitza S, Busonero F, Uda M, Schlessinger D, Abecasis GR, Costa PT Jr.","Am J Med Genet B Neuropsychiatr Genet. 2009 Dec 5;150B(8):1070-7. doi: 10.1002/ajmg.b.30932.","Terracciano A","Am J Med Genet B Neuropsychiatr Genet","2009","2009/02/10","PMC2788669","NIHMS94486","10.1002/ajmg.b.30932"
"19725030","Promoter variants of the cannabinoid receptor 1 gene (CNR1) in interaction with 5-HTTLPR affect the anxious phenotype","Lazary J, Lazary A, Gonda X, Benko A, Molnar E, Hunyady L, Juhasz G, Bagdy G.","Am J Med Genet B Neuropsychiatr Genet. 2009 Dec 5;150B(8):1118-27. doi: 10.1002/ajmg.b.31024.","Lazary J","Am J Med Genet B Neuropsychiatr Genet","2009","2009/09/03","","","10.1002/ajmg.b.31024"
"19699062","The serotonin transporter gene polymorphism (5-HTTLPR) and affective symptoms among women diagnosed with borderline personality disorder","Maurex L, Zaboli G, Ohman A, Asberg M, Leopardi R.","Eur Psychiatry. 2010 Jan;25(1):19-25. doi: 10.1016/j.eurpsy.2009.05.001. Epub 2009 Aug 20.","Maurex L","Eur Psychiatry","2010","2009/08/25","","","10.1016/j.eurpsy.2009.05.001"
"19759277","Impact of tryptophan metabolism on the vulnerability to alcohol-related blackouts and violent impulsive behaviours","Vignau J, Soichot M, Imbenotte M, Jacquemont MC, Danel T, Vandamme M, Lhermitte M, Allorge D.","Alcohol Alcohol. 2010 Jan-Feb;45(1):79-88. doi: 10.1093/alcalc/agp044. Epub 2009 Sep 16.","Vignau J","Alcohol Alcohol","2010","2009/09/18","","","10.1093/alcalc/agp044"
"20738025","[Interaction effect of serotonin transporter gene and brain-derived neurotrophic factor on the platelet serotonin content in stroke patients]","Golimbet VE, Brusov OS, Factor MI, Zlobina GP, Lezheĭko TV, Lavrushina OM, Petrova EA, Savina MA, Skvortsova VI.","Zh Nevrol Psikhiatr Im S S Korsakova. 2010;110(4 Suppl 2):42-5.","Golimbet VE","Zh Nevrol Psikhiatr Im S S Korsakova","2010","2010/08/27","","",""
"18663369","Panic disorder is associated with the serotonin transporter gene (SLC6A4) but not the promoter region (5-HTTLPR)","Strug LJ, Suresh R, Fyer AJ, Talati A, Adams PB, Li W, Hodge SE, Gilliam TC, Weissman MM.","Mol Psychiatry. 2010 Feb;15(2):166-76. doi: 10.1038/mp.2008.79. Epub 2008 Jul 29.","Strug LJ","Mol Psychiatry","2010","2008/07/30","PMC2811233","NIHMS74300","10.1038/mp.2008.79"
"19647944","The role of the serotonin transporter polymorphism for the endocrine stress response in newborns","Mueller A, Brocke B, Fries E, Lesch KP, Kirschbaum C.","Psychoneuroendocrinology. 2010 Feb;35(2):289-96. doi: 10.1016/j.psyneuen.2009.07.002. Epub 2009 Aug 3.","Mueller A","Psychoneuroendocrinology","2010","2009/08/04","","","10.1016/j.psyneuen.2009.07.002"
"19853632","Serotonin transporter gene promoter polymorphism affects the severity of binge eating in general population","Akkermann K, Nordquist N, Oreland L, Harro J.","Prog Neuropsychopharmacol Biol Psychiatry. 2010 Feb 1;34(1):111-4. doi: 10.1016/j.pnpbp.2009.10.008. Epub 2009 Oct 22.","Akkermann K","Prog Neuropsychopharmacol Biol Psychiatry","2010","2009/10/27","","","10.1016/j.pnpbp.2009.10.008"
"20010449","Fluoxetine response in impulsive-aggressive behavior and serotonin transporter polymorphism in personality disorder","Silva H, Iturra P, Solari A, Villarroel J, Jerez S, Jiménez M, Galleguillos F, Bustamante ML.","Psychiatr Genet. 2010 Feb;20(1):25-30. doi: 10.1097/YPG.0b013e328335125d.","Silva H","Psychiatr Genet","2010","2009/12/17","","","10.1097/YPG.0b013e328335125d"
"19878929","Baseline brain perfusion and the serotonin transporter promoter polymorphism","Viviani R, Sim EJ, Lo H, Beschoner P, Osterfeld N, Maier C, Seeringer A, Godoy AL, Rosa A, Comas D, Kirchheiner J.","Biol Psychiatry. 2010 Feb 15;67(4):317-22. doi: 10.1016/j.biopsych.2009.08.035. Epub 2009 Oct 30.","Viviani R","Biol Psychiatry","2010","2009/11/03","","","10.1016/j.biopsych.2009.08.035"
"19864286","Culture-gene coevolution of individualism-collectivism and the serotonin transporter gene","Chiao JY, Blizinsky KD.","Proc Biol Sci. 2010 Feb 22;277(1681):529-37. doi: 10.1098/rspb.2009.1650. Epub 2009 Oct 28.","Chiao JY","Proc Biol Sci","2010","2009/10/30","PMC2842692","","10.1098/rspb.2009.1650"
"19723555","Variations in the serotonin-transporter gene are associated with attention bias patterns to positive and negative emotion faces","Pérez-Edgar K, Bar-Haim Y, McDermott JM, Gorodetsky E, Hodgkinson CA, Goldman D, Ernst M, Pine DS, Fox NA.","Biol Psychol. 2010 Mar;83(3):269-71. doi: 10.1016/j.biopsycho.2009.08.009. Epub 2009 Aug 31.","Pérez-Edgar K","Biol Psychol","2010","2009/09/03","PMC2834856","NIHMS142756","10.1016/j.biopsycho.2009.08.009"
"20024596","From nature versus nurture, via nature and nurture, to gene x environment interaction in mental disorders","Wermter AK, Laucht M, Schimmelmann BG, Banaschewski T, Sonuga-Barke EJ, Rietschel M, Becker K.","Eur Child Adolesc Psychiatry. 2010 Mar;19(3):199-210. doi: 10.1007/s00787-009-0082-z. Epub 2009 Dec 19.","Wermter AK","Eur Child Adolesc Psychiatry","2010","2009/12/22","","","10.1007/s00787-009-0082-z"
"20606244","Serotonin transporter gene and negative life change events are associated with depressive phenotype","Lazary J.","Neuropsychopharmacol Hung. 2010 Jun;12(2):347-54.","Lazary J","Neuropsychopharmacol Hung","2010","2010/07/08","","",""
